CustomerKey,FullName,BirthDate,MaritalStatus,Gender,Occupation,City,State,Country
16872,Samuel Taylor,1976-02-20,Married,Male,Skilled Manual,Redwood City,California,United States
16873,Damien Deng,1940-09-10,Married,Male,Professional,Calgary,Alberta,Canada
16874,Leslie Munoz,1941-02-28,Single,Female,Management,Concord,California,United States
16875,Samantha Diaz,1946-02-23,Married,Female,Management,Coronado,California,United States
16876,Jackson Sharma,1941-12-03,Married,Male,Professional,Langford,British Columbia,Canada
16877,Katelyn Adams,1947-08-30,Single,Female,Management,Ballard,Washington,United States
16878,Devin Young,1942-05-19,Single,Male,Management,Corvallis,Oregon,United States
16879,Morgan Taylor,1941-08-27,Single,Female,Management,Milwaukie,Oregon,United States
16880,Edgar Patel,1953-05-18,Married,Male,Management,Chula Vista,California,United States
16881,Ruben Alonso,1941-08-10,Married,Male,Management,Colma,California,United States
16882,Robert Young,1965-12-13,Single,Male,Professional,Milwaukie,Oregon,United States
16883,Tyler Davis,1966-06-27,Single,Male,Professional,Lakewood,California,United States
16884,Richard Miller,1960-02-05,Married,Male,Professional,Yakima,Washington,United States
16885,Garrett Cook,1970-11-30,Married,Male,Skilled Manual,Salem,Oregon,United States
16886,Aidan Flores,1960-04-17,Married,Male,Skilled Manual,Portland,Oregon,United States
16887,Cody Rivera,1960-02-08,Married,Male,Skilled Manual,Lemon Grove,California,United States
16888,Arianna Hughes,1959-08-18,Single,Female,Skilled Manual,El Cajon,California,United States
16889,Daniel Rodriguez,1965-09-02,Single,Male,Skilled Manual,Torrance,California,United States
16890,Timothy Reed,1959-08-31,Married,Male,Skilled Manual,Puyallup,Washington,United States
16891,Natalie Gonzales,1960-05-08,Married,Female,Professional,National City,California,United States
16892,Rebecca Evans,1959-08-10,Married,Female,Professional,Bellflower,California,United States
16893,Isaac Howard,1958-12-31,Single,Male,Management,Walla Walla,Washington,United States
16894,Abigail Walker,1975-02-05,Single,Female,Management,Salem,Oregon,United States
16895,Chloe Gonzales,1957-12-13,Married,Female,Professional,Lemon Grove,California,United States
16896,Natalie Perez,1958-04-20,Married,Female,Professional,El Cajon,California,United States
16897,Lauren Torres,1963-08-19,Single,Female,Professional,Los Angeles,California,United States
16898,Angel Reed,1963-05-07,Married,Male,Professional,West Covina,California,United States
16899,Whitney Sanchez,1943-03-31,Married,Female,Management,Burien,Washington,United States
16900,Miguel Jones,1943-05-21,Married,Male,Management,San Diego,California,United States
16901,Ricky Munoz,1943-04-23,Married,Male,Management,Concord,California,United States
16902,Shawn She,1944-04-05,Single,Male,Management,Burnaby,British Columbia,Canada
16903,Ian Wright,1944-01-30,Single,Male,Management,Santa Cruz,California,United States
16904,Arianna Bailey,1944-01-08,Married,Female,Management,Grossmont,California,United States
16905,Janet Stewart,1943-10-08,Married,Female,Management,Imperial Beach,California,United States
16906,Brittany Flores,1944-02-09,Married,Female,Management,Oak Bay,British Columbia,Canada
16907,Sarah Hall,1944-09-17,Single,Female,Management,National City,California,United States
16908,Kristi Patel,1944-11-29,Single,Female,Management,Burien,Washington,United States
16909,Chloe Walker,1945-05-09,Married,Female,Management,Long Beach,California,United States
16910,Ryan Diaz,1944-12-11,Married,Male,Management,Cliffside,British Columbia,Canada
16911,Caleb Patterson,1945-10-17,Married,Male,Management,Everett,Washington,United States
16912,Dalton Patterson,1945-09-04,Married,Male,Management,Olympia,Washington,United States
16913,Marcus Flores,1946-05-12,Single,Male,Management,Salem,Oregon,United States
16914,Alexandra Campbell,1974-04-23,Married,Female,Management,Puyallup,Washington,United States
16915,Mason Phillips,1979-09-03,Married,Male,Management,Walla Walla,Washington,United States
16916,Cheryl Dominguez,1973-12-21,Single,Female,Management,Bluffton,South Carolina,United States
16917,Brett Subram,1973-08-02,Married,Male,Management,Beverly Hills,California,United States
16918,Alexandria Cox,1985-02-07,Single,Female,Skilled Manual,Tacoma,Washington,United States
16919,Kaitlin Sullivan,1950-04-17,Married,Female,Skilled Manual,Rhodes,New South Wales,Australia
16920,Eduardo Stewart,1984-07-16,Married,Male,Skilled Manual,Torrance,California,United States
16921,Edwin Jai,1984-05-13,Married,Male,Skilled Manual,Calgary,Alberta,Canada
16922,Emma Jackson,1983-08-02,Single,Female,Skilled Manual,Bellingham,Washington,United States
16923,Connor Gonzales,1984-05-08,Single,Male,Skilled Manual,Kirkland,Washington,United States
16924,Julia Price,1984-05-04,Single,Female,Skilled Manual,Concord,California,United States
16925,Spencer Patterson,1984-01-18,Single,Male,Skilled Manual,Daly City,California,United States
16926,Rodney Sanz,1950-08-26,Married,Male,Clerical,Hawthorne,Queensland,Australia
16927,Rebekah Gonzalez,1950-10-19,Married,Female,Skilled Manual,St. Leonards,New South Wales,Australia
16928,Bryan Stewart,1963-04-16,Single,Male,Clerical,Goulburn,New South Wales,Australia
16929,Savannah Scott,1951-12-10,Married,Female,Clerical,Hobart,Tasmania,Australia
16930,Kristen Zhao,1953-01-05,Single,Female,Skilled Manual,Newcastle,New South Wales,Australia
16931,Dalton Lee,1953-03-13,Single,Male,Clerical,Brisbane,Queensland,Australia
16932,Adam King,1968-01-07,Married,Male,Manual,Billericay,England,United Kingdom
16933,Donald Arun,1973-07-18,Single,Male,Manual,Billericay,England,United Kingdom
16934,Michele Vazquez,1973-06-06,Single,Female,Manual,London,England,United Kingdom
16935,Bruce Perez,1967-08-29,Single,Male,Clerical,Maidenhead,England,United Kingdom
16936,Alice Serventi,1942-01-31,Married,Female,Clerical,Paris La Defense,Hauts de Seine,France
16937,Craig Rubio,1973-08-24,Married,Male,Clerical,Croix,Nord,France
16938,Abigail Williams,1963-11-08,Single,Female,Manual,Newcastle upon Tyne,England,United Kingdom
16939,Bailey Evans,1968-12-06,Married,Female,Manual,Erlangen,Bayern,Germany
16940,Jenny Zeng,1968-10-28,Single,Female,Clerical,Paderborn,Nordrhein-Westfalen,Germany
16941,Amy Yang,1973-03-15,Married,Female,Manual,Sulzbach Taunus,Saarland,Germany
16942,Kaitlyn Bennett,1959-10-02,Married,Female,Manual,Bobigny,Seine Saint Denis,France
16943,Veronica Garcia,1949-08-24,Married,Female,Clerical,Darmstadt,Hessen,Germany
16944,Alejandro Raji,1943-11-04,Single,Male,Clerical,Paderborn,Nordrhein-Westfalen,Germany
16945,Brianna Kelly,1943-11-11,Single,Female,Clerical,Gateshead,England,United Kingdom
16946,Teresa Diaz,1944-01-23,Married,Female,Clerical,York,England,United Kingdom
16947,Savannah Stewart,1981-03-31,Married,Female,Skilled Manual,Santa Cruz,California,United States
16948,Emma Lee,1981-09-11,Married,Female,Skilled Manual,Shawnee,British Columbia,Canada
16949,Luis Flores,1981-04-12,Married,Male,Skilled Manual,Lemon Grove,California,United States
16950,Connor Edwards,1976-05-14,Married,Male,Skilled Manual,Metchosin,British Columbia,Canada
16951,Cassidy Bennett,1976-03-31,Married,Female,Skilled Manual,Everett,Washington,United States
16952,Thomas Martin,1981-10-18,Married,Male,Skilled Manual,Newton,British Columbia,Canada
16953,Paige Ward,1976-04-02,Married,Female,Professional,El Cajon,California,United States
16954,Fernando Davis,1975-11-24,Single,Male,Professional,Bellingham,Washington,United States
16955,Nathaniel Bradley,1975-02-15,Married,Male,Skilled Manual,Metchosin,British Columbia,Canada
16956,Austin Flores,1980-01-06,Married,Male,Skilled Manual,Yakima,Washington,United States
16957,Seth Wilson,1975-05-20,Married,Male,Professional,Tacoma,Washington,United States
16958,Pedro Torres,1982-10-29,Married,Male,Professional,Cliffside,British Columbia,Canada
16959,Carson Foster,1976-08-07,Married,Male,Professional,Royal Oak,British Columbia,Canada
16960,Paige Gray,1977-03-06,Married,Female,Professional,Lebanon,Oregon,United States
16961,Faith Perry,1982-06-12,Married,Female,Professional,Colma,California,United States
16962,Zachary Coleman,1975-02-22,Married,Male,Professional,Fremont,California,United States
16963,Faith Hughes,1980-01-24,Married,Female,Professional,Mill Valley,California,United States
16964,Gavin Wood,1974-11-17,Married,Male,Professional,Langford,British Columbia,Canada
16965,Kristi Romero,1973-08-30,Single,Female,Skilled Manual,Chula Vista,California,United States
16966,Amanda Diaz,1972-12-08,Married,Female,Skilled Manual,Lincoln Acres,California,United States
16967,Noah Hernandez,1975-08-15,Single,Male,Professional,Oregon City,Oregon,United States
16968,Ian Griffin,1975-08-15,Single,Male,Professional,San Diego,California,United States
16969,Jackson Turner,1976-03-01,Married,Male,Professional,Santa Monica,California,United States
16970,Katherine Foster,1978-08-12,Single,Female,Skilled Manual,Redmond,Washington,United States
16971,Alexia Bryant,1973-03-16,Single,Female,Skilled Manual,Issaquah,Washington,United States
16972,Lucas Hernandez,1983-10-04,Single,Male,Skilled Manual,Lake Oswego,Oregon,United States
16973,Katherine Collins,1972-09-23,Single,Female,Skilled Manual,Bellflower,California,United States
16974,Paige Rivera,1978-06-24,Single,Female,Skilled Manual,Burien,Washington,United States
16975,Benjamin Lee,1971-12-08,Married,Male,Skilled Manual,Salem,Oregon,United States
16976,Sandra Xu,1971-09-07,Single,Female,Skilled Manual,Berkeley,California,United States
16977,Noah Adams,1972-04-04,Single,Male,Professional,El Cajon,California,United States
16978,Jeremy Rivera,1971-10-02,Married,Male,Professional,Tacoma,Washington,United States
16979,Kaitlyn Rogers,1972-01-31,Single,Female,Professional,Lincoln Acres,California,United States
16980,Jill Moore,1971-10-06,Married,Female,Professional,Tacoma,Washington,United States
16981,Hunter Simmons,1975-01-13,Married,Male,Professional,Lake Oswego,Oregon,United States
16982,Jillian Lopez,1980-03-03,Married,Female,Professional,Beverly Hills,California,United States
16983,Gabriel Collins,1974-09-02,Married,Male,Professional,Woodland Hills,California,United States
16984,Rodney Moreno,1976-01-01,Single,Male,Professional,Concord,California,United States
16985,Adam Li,1976-09-30,Single,Male,Skilled Manual,Oregon City,Oregon,United States
16986,Sara Adams,1970-08-04,Single,Female,Skilled Manual,Milwaukie,Oregon,United States
16987,Miguel Clark,1970-10-07,Single,Male,Skilled Manual,Port Hammond,British Columbia,Canada
16988,Brian Bailey,1976-04-15,Single,Male,Skilled Manual,Oakland,California,United States
16989,Emma Richardson,1976-09-16,Single,Female,Skilled Manual,Everett,Washington,United States
16990,Zachary Griffin,1971-01-18,Married,Male,Professional,San Diego,California,United States
16991,Brianna Henderson,1970-03-21,Single,Female,Skilled Manual,Edmonds,Washington,United States
16992,Lucas Watson,1981-03-12,Single,Male,Skilled Manual,Chula Vista,California,United States
16993,Russell Rai,1975-08-15,Married,Male,Skilled Manual,Beaverton,Oregon,United States
16994,Deanna Torres,1969-12-14,Single,Female,Skilled Manual,Concord,California,United States
16995,Taylor Hall,1970-01-18,Single,Female,Skilled Manual,Shawnee,British Columbia,Canada
16996,Destiny Walker,1970-01-11,Single,Female,Skilled Manual,Royal Oak,British Columbia,Canada
16997,Natalie Allen,1969-10-22,Single,Female,Skilled Manual,Santa Monica,California,United States
16998,Jennifer Lopez,1975-07-08,Single,Female,Skilled Manual,Bremerton,Washington,United States
16999,Chloe Kelly,1975-04-15,Single,Female,Skilled Manual,West Covina,California,United States
17000,Miranda Henderson,1968-12-30,Single,Female,Skilled Manual,Chula Vista,California,United States
17001,Ashley Moore,1969-03-01,Single,Female,Skilled Manual,Sedro Woolley,Washington,United States
17002,Dylan Martin,1974-12-11,Single,Male,Professional,Oregon City,Oregon,United States
17003,Joanna Dominguez,1969-04-26,Single,Female,Professional,Berkeley,California,United States
17004,Krista Torres,1979-11-01,Single,Female,Professional,Beverly Hills,California,United States
17005,Priscilla Anand,1968-07-18,Single,Female,Professional,Chula Vista,California,United States
17006,Hunter Williams,1968-08-06,Married,Male,Professional,Woodburn,Oregon,United States
17007,Samuel Hayes,1973-12-19,Single,Male,Professional,Daly City,California,United States
17008,Connor Turner,1973-10-26,Single,Male,Professional,National City,California,United States
17009,Wyatt Butler,1974-04-25,Single,Male,Professional,National City,California,United States
17010,Brianna James,1973-10-25,Single,Female,Professional,San Gabriel,California,United States
17011,Sara Hill,1979-04-17,Married,Female,Professional,Spring Valley,California,United States
17012,Joan Collins,1969-04-17,Married,Female,Professional,Lakewood,California,United States
17013,Gabriella Mitchell,1967-09-06,Single,Female,Professional,Salem,Oregon,United States
17014,Michael Harris,1973-10-23,Single,Male,Professional,Santa Cruz,California,United States
17015,Kelly Patterson,1967-11-02,Single,Female,Professional,Tacoma,Washington,United States
17016,Hailey Hughes,1968-02-21,Single,Female,Professional,San Francisco,California,United States
17017,Jeremiah Jones,1967-11-01,Married,Male,Skilled Manual,Puyallup,Washington,United States
17018,Mandy Guo,1972-06-10,Married,Female,Skilled Manual,Cedar Park,Texas,United States
17019,Andrea Hall,1977-11-20,Married,Female,Skilled Manual,Beaverton,Oregon,United States
17020,Ashley Bryant,1967-02-18,Married,Female,Skilled Manual,Edmonds,Washington,United States
17021,Nicole Reed,1967-01-03,Married,Female,Skilled Manual,La Jolla,California,United States
17022,Karen Morgan,1972-04-07,Married,Female,Skilled Manual,San Gabriel,California,United States
17023,Jeremiah Harris,1971-07-13,Married,Male,Skilled Manual,Victoria,British Columbia,Canada
17024,Jacqueline Diaz,1966-05-11,Married,Female,Skilled Manual,Lemon Grove,California,United States
17025,Ryan Taylor,1972-10-29,Single,Male,Skilled Manual,Haney,British Columbia,Canada
17026,Jordan Li,1973-01-09,Single,Male,Skilled Manual,Port Hammond,British Columbia,Canada
17027,Brianna Taylor,1972-12-24,Single,Female,Skilled Manual,Westminster,British Columbia,Canada
17028,Grace Richardson,1977-04-22,Married,Female,Skilled Manual,Renton,Washington,United States
17029,Suzanne Xu,1977-06-20,Married,Female,Skilled Manual,Burbank,California,United States
17030,Emily Russell,1970-02-21,Married,Female,Skilled Manual,Los Angeles,California,United States
17031,Grace Thomas,1965-05-24,Married,Female,Professional,Fremont,California,United States
17032,Alexandria Flores,1965-05-05,Married,Female,Professional,Burbank,California,United States
17033,Carson Long,1970-08-18,Single,Male,Professional,Chula Vista,California,United States
17034,Lauren Clark,1964-10-09,Single,Female,Professional,Metchosin,British Columbia,Canada
17035,Jordan Flores,1965-04-20,Married,Male,Professional,Yakima,Washington,United States
17036,Savannah Perez,1970-07-16,Married,Female,Professional,Cliffside,British Columbia,Canada
17037,Kenneth Nath,1965-05-10,Married,Male,Professional,Cliffside,British Columbia,Canada
17038,Ernest Wang,1964-08-06,Single,Male,Professional,Coronado,California,United States
17039,Ariana Watson,1963-10-14,Married,Female,Professional,Long Beach,California,United States
17040,Adam Henderson,1969-08-23,Married,Male,Professional,Everett,Washington,United States
17041,Connor Perry,1963-11-11,Married,Male,Professional,Olympia,Washington,United States
